Timestamp_us,Elapsed_ms,System_CPU_Percent,Process_CPU_Percent,Process_RSS_KB,Process_VmSize_KB,System_Total_KB,System_Used_KB,System_Free_KB,System_Available_KB,System_Buffers_KB,System_Cached_KB,System_Used_Percent,System_Available_Percent,CtxSwitches
240907031,502,33.33,50.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,134
240913262,508,50.00,50.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,136
240919506,514,33.33,0.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,137
240925742,520,0.00,50.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,138
240931953,526,50.00,50.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,139
240938190,533,33.33,33.33,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,140
240944412,539,33.33,0.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,142
240950631,545,0.00,100.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,143
240956854,551,33.33,33.33,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,144
240963042,558,33.33,0.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,145
240969276,564,0.00,50.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,146
240975608,570,33.33,100.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,148
240981856,576,33.33,33.33,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,149
240988042,583,0.00,0.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,150
240994272,589,50.00,50.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,151
241000491,595,33.33,33.33,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,152
241006726,601,0.00,0.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,153
241012944,607,50.00,50.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,155
241019185,614,33.33,33.33,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,156
241025404,620,33.33,33.33,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,157
241031625,626,0.00,0.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,158
241037847,632,33.33,33.33,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,159
241044043,639,33.33,33.33,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,161
241050281,645,50.00,50.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,162
241056538,651,0.00,0.00,4512,79016,899736,32000,816312,861592,1012,50412,3.56,95.76,163
241063675,658,50.00,25.00,4512,79016,899736,32000,816312,861592,1012,50412,3.56,95.76,164
241070498,665,0.00,0.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,165
241077407,672,50.00,100.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,167
241083931,678,33.33,0.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,168
241090208,685,33.33,50.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,169
241096436,691,50.00,33.33,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,170
241102663,697,33.33,50.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,171
241108877,703,0.00,0.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,173
241115130,710,33.33,50.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,174
241121352,716,50.00,50.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,175
241127594,722,33.33,0.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,176
241133810,728,0.00,50.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,177
241140031,735,50.00,50.00,4512,82088,899736,32000,816312,861592,1012,50412,3.56,95.76,179
241146279,741,33.33,33.33,4512,82088,899736,31996,816312,861596,1012,50416,3.56,95.76,180
241152504,747,0.00,0.00,4512,82088,899736,31996,816312,861596,1012,50416,3.56,95.76,181
241158734,753,50.00,100.00,4512,82088,899736,31996,816312,861596,1012,50416,3.56,95.76,183
241165046,760,33.33,33.33,4512,82088,899736,31996,816312,861596,1012,50416,3.56,95.76,184
241171280,766,0.00,0.00,4512,82088,899736,31996,816312,861596,1012,50416,3.56,95.76,186
241177489,772,50.00,50.00,4512,82088,899736,31996,816312,861596,1012,50416,3.56,95.76,187
241183708,778,33.33,33.33,4512,82088,899736,31996,816312,861596,1012,50416,3.56,95.76,188
241189937,784,0.00,0.00,4512,82088,899736,31996,816312,861596,1012,50416,3.56,95.76,189
241196268,791,50.00,100.00,4512,82088,899736,31996,816312,861596,1012,50416,3.56,95.76,191
241202487,797,33.33,33.33,4512,82088,899736,31996,816312,861596,1012,50416,3.56,95.76,193
241208724,803,33.33,0.00,4512,82088,899736,31996,816312,861596,1012,50416,3.56,95.76,194
241214929,809,0.00,50.00,4512,82088,899736,31996,816312,861596,1012,50416,3.56,95.76,195
241221164,816,33.33,50.00,4512,82088,899736,31996,816312,861596,1012,50416,3.56,95.76,196
241227385,822,33.33,33.33,4512,82088,899736,31996,816312,861596,1012,50416,3.56,95.76,197
241233613,828,0.00,0.00,4512,82088,899736,31996,816312,861596,1012,50416,3.56,95.76,199
241239824,834,33.33,100.00,4512,82088,899736,31996,816312,861596,1012,50416,3.56,95.76,200
241246039,841,33.33,33.33,4512,82088,899736,31996,816312,861596,1012,50416,3.56,95.76,201
241252269,847,33.33,33.33,4512,82088,899736,31996,816312,861596,1012,50416,3.56,95.76,202
241258501,853,50.00,0.00,4512,82088,899736,31996,816312,861596,1012,50416,3.56,95.76,203
241264825,859,33.33,33.33,4512,82088,899736,31996,816312,861596,1012,50416,3.56,95.76,205
241271043,866,33.33,33.33,4512,82088,899736,31996,816312,861596,1012,50416,3.56,95.76,206
241277266,872,0.00,0.00,4512,82088,899736,31996,816312,861596,1012,50416,3.56,95.76,207
241283499,878,33.33,33.33,4512,82088,899736,31996,816312,861596,1012,50416,3.56,95.76,208
241289733,884,33.33,33.33,4512,82088,899736,31996,816312,861596,1012,50416,3.56,95.76,209
241295946,890,50.00,50.00,4512,82088,899736,31996,816312,861596,1012,50416,3.56,95.76,211
241302185,897,0.00,0.00,4512,82088,899736,31996,816312,861596,1012,50416,3.56,95.76,212
241308411,903,33.33,33.33,4512,82088,899736,31996,816312,861596,1012,50416,3.56,95.76,213
241314626,909,50.00,50.00,4512,82088,899736,31996,816312,861596,1012,50416,3.56,95.76,214
241320900,915,33.33,33.33,4512,79016,899736,31996,816312,861596,1012,50416,3.56,95.76,215
241328047,923,33.33,33.33,4512,82088,899736,31996,816312,861596,1012,50416,3.56,95.76,217
241334808,929,0.00,50.00,4512,82088,899736,31996,816312,861596,1012,50416,3.56,95.76,218
241341654,936,0.00,0.00,4512,82088,899736,31996,816312,861596,1012,50416,3.56,95.76,219
241348284,943,33.33,50.00,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,220
241354534,949,50.00,25.00,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,221
241360781,955,50.00,33.33,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,223
241367028,962,0.00,0.00,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,224
241373249,968,33.33,33.33,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,225
241379472,974,33.33,33.33,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,226
241385705,980,0.00,0.00,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,227
241391920,986,33.33,50.00,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,229
241398192,993,33.33,33.33,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,230
241404413,999,50.00,50.00,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,231
241410626,1005,0.00,0.00,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,232
241416850,1011,33.33,50.00,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,233
241423043,1018,50.00,50.00,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,234
241429269,1024,33.33,33.33,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,236
241435481,1030,0.00,0.00,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,237
241441704,1036,50.00,50.00,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,238
241447906,1042,33.33,33.33,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,239
241454156,1049,0.00,0.00,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,240
241460371,1055,50.00,100.00,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,242
241466601,1061,33.33,33.33,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,243
241472814,1067,33.33,33.33,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,244
241479031,1074,0.00,0.00,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,246
241485317,1080,33.33,50.00,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,247
241491529,1086,33.33,33.33,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,249
241497766,1092,0.00,0.00,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,250
241503969,1098,33.33,50.00,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,251
241510227,1105,33.33,66.67,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,253
241516504,1111,0.00,0.00,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,254
241522734,1117,50.00,50.00,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,256
241528949,1123,33.33,33.33,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,257
241535200,1130,33.33,33.33,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,258
241541414,1136,0.00,0.00,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,259
241547631,1142,33.33,33.33,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,260
241553942,1148,33.33,33.33,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,262
241560205,1155,50.00,50.00,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,263
241566419,1161,0.00,0.00,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,264
241572626,1167,33.33,33.33,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,265
241578854,1173,50.00,50.00,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,266
241585245,1180,33.33,0.00,4512,79016,899736,31992,816312,861596,1012,50420,3.56,95.76,268
241592441,1187,33.33,33.33,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,269
241599341,1194,33.33,33.33,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,270
241606075,1201,50.00,33.33,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,272
241612485,1207,0.00,0.00,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,273
241618722,1213,33.33,33.33,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,275
241624951,1219,33.33,33.33,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,276
241631190,1226,50.00,0.00,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,278
241637420,1232,0.00,50.00,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,279
241643633,1238,33.33,33.33,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,280
241649853,1244,50.00,50.00,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,282
241656043,1251,0.00,0.00,4512,82088,899736,31992,816312,861596,1012,50420,3.56,95.76,283
241662280,1257,33.33,33.33,4512,82088,899736,31988,816312,861596,1012,50424,3.56,95.76,284
241668504,1263,50.00,100.00,4512,82088,899736,31988,816312,861596,1012,50424,3.56,95.76,285
241674729,1269,0.00,0.00,4512,82088,899736,31988,816312,861596,1012,50424,3.56,95.76,286
241680948,1275,33.33,33.33,4512,82088,899736,31988,816312,861596,1012,50424,3.56,95.76,288
241687225,1282,50.00,50.00,4512,82088,899736,31988,816312,861596,1012,50424,3.56,95.76,289
241693443,1288,33.33,0.00,4512,82088,899736,31988,816312,861596,1012,50424,3.56,95.76,290
241699656,1294,0.00,50.00,4512,82088,899736,31988,816312,861596,1012,50424,3.56,95.76,292
241705945,1300,33.33,50.00,4512,82088,899736,31988,816312,861596,1012,50424,3.56,95.76,294
241712239,1307,50.00,25.00,4512,82088,899736,31988,816312,861596,1012,50424,3.56,95.76,295
241718453,1313,0.00,0.00,4512,82088,899736,31988,816312,861596,1012,50424,3.56,95.76,296
241724682,1319,50.00,50.00,4512,82088,899736,31988,816312,861596,1012,50424,3.56,95.76,297
241730906,1325,33.33,33.33,4512,82088,899736,31988,816312,861596,1012,50424,3.56,95.76,299
241737246,1332,33.33,0.00,4512,82088,899736,31988,816312,861596,1012,50424,3.56,95.76,301
241743467,1338,0.00,100.00,4512,82088,899736,31988,816312,861596,1012,50424,3.56,95.76,302
241749729,1344,33.33,33.33,4512,82088,899736,31988,816312,861596,1012,50424,3.56,95.76,303
241755933,1350,33.33,33.33,4512,82088,899736,31988,816312,861596,1012,50424,3.56,95.76,304
241762212,1357,50.00,0.00,4512,82088,899736,31988,816312,861596,1012,50424,3.56,95.76,307
241768500,1363,0.00,50.00,4512,82088,899736,31988,816312,861596,1012,50424,3.56,95.76,308
241774741,1369,33.33,33.33,4512,82088,899736,31988,816312,861596,1012,50424,3.56,95.76,309
241780949,1375,50.00,50.00,4512,82088,899736,31988,816312,861596,1012,50424,3.56,95.76,310
241787314,1382,33.33,0.00,4512,82088,899736,31988,816312,861596,1012,50424,3.56,95.76,311
241793554,1388,0.00,50.00,4512,82088,899736,31988,816312,861596,1012,50424,3.56,95.76,314
241799855,1394,50.00,50.00,4512,82088,899736,31988,816312,861596,1012,50424,3.56,95.76,315
241806059,1401,33.33,0.00,4512,82088,899736,31988,816312,861596,1012,50424,3.56,95.76,316
241812289,1407,0.00,50.00,4512,82088,899736,31988,816312,861596,1012,50424,3.56,95.76,317
241818502,1413,50.00,50.00,4512,82088,899736,31988,816312,861596,1012,50424,3.56,95.76,318
241824741,1419,33.33,0.00,4512,82088,899736,31988,816312,861596,1012,50424,3.56,95.76,321
241831047,1426,33.33,33.33,4512,82088,899736,31988,816312,861596,1012,50424,3.56,95.76,322
241837399,1432,0.00,50.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,323
241843656,1438,50.00,50.00,4512,79016,899736,32240,816060,861344,1012,50424,3.58,95.73,324
241850806,1445,33.33,33.33,4512,79016,899736,32240,816060,861344,1012,50424,3.58,95.73,325
241857714,1452,33.33,33.33,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,327
241864637,1459,33.33,0.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,328
241871203,1466,50.00,50.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,329
241877421,1472,0.00,50.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,330
241883648,1478,33.33,33.33,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,331
241889908,1484,50.00,50.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,333
241896179,1491,0.00,50.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,334
241902399,1497,33.33,33.33,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,335
241908615,1503,50.00,0.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,336
241914852,1509,33.33,33.33,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,338
241921184,1516,0.00,50.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,339
241927413,1522,50.00,50.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,340
241933636,1528,33.33,0.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,341
241939857,1534,33.33,33.33,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,342
241946042,1541,0.00,100.00,4512,82088,899736,32240,816060,861344,1012,50424,3.58,95.73,344
